,Tag_Used,Year,Month,Tag_Count
825685,foreign-keys,2020,5,9332
825686,foreign-keys,2020,6,9404
825687,foreign-keys,2020,7,9480
825688,foreign-keys,2020,8,9559
825689,foreign-keys,2020,9,9639
825690,foreign-keys,2020,10,9729
825691,foreign-keys,2020,11,9819
825692,foreign-keys,2020,12,9902
825693,foreign-keys,2021,1,9978
825694,foreign-keys,2021,2,10048
828329,format,2009,1,11
828330,format,2009,2,21
828331,format,2009,3,28
828332,format,2009,4,36
828333,format,2009,5,50
828334,format,2009,6,60
828335,format,2009,7,82
828336,format,2009,8,108
828337,format,2009,9,122
828338,format,2009,10,146
828339,format,2009,11,163
828340,format,2009,12,182
828341,format,2010,1,211
828342,format,2010,2,242
828343,format,2010,3,263
828344,format,2010,4,290
828345,format,2010,5,314
828346,format,2010,6,349
828347,format,2010,7,384
828348,format,2010,8,423
828349,format,2010,9,461
828350,format,2010,10,494
828351,format,2010,11,520
828352,format,2010,12,562
828353,format,2011,1,601
828354,format,2011,2,636
828355,format,2011,3,701
828356,format,2011,4,750
828357,format,2011,5,818
828358,format,2011,6,873
828359,format,2011,7,918
828360,format,2011,8,974
828361,format,2011,9,1023
828362,format,2011,10,1085
828363,format,2011,11,1142
828364,format,2011,12,1211
828365,format,2012,1,1261
828366,format,2012,2,1321
828367,format,2012,3,1392
828368,format,2012,4,1448
828369,format,2012,5,1520
828370,format,2012,6,1589
828371,format,2012,7,1660
828372,format,2012,8,1727
828373,format,2012,9,1797
828374,format,2012,10,1883
828375,format,2012,11,1964
828376,format,2012,12,2019
828377,format,2013,1,2103
828378,format,2013,2,2177
828379,format,2013,3,2267
828380,format,2013,4,2360
828381,format,2013,5,2455
828382,format,2013,6,2556
828383,format,2013,7,2679
828384,format,2013,8,2800
828385,format,2013,9,2900
828386,format,2013,10,3001
828387,format,2013,11,3099
828388,format,2013,12,3183
828389,format,2014,1,3281
828390,format,2014,2,3388
828391,format,2014,3,3495
828392,format,2014,4,3601
828393,format,2014,5,3694
828394,format,2014,6,3772
828395,format,2014,7,3850
828396,format,2014,8,3920
828397,format,2014,9,4003
828398,format,2014,10,4085
828399,format,2014,11,4181
828400,format,2014,12,4281
828401,format,2015,1,4389
828402,format,2015,2,4466
828403,format,2015,3,4588
828404,format,2015,4,4694
828405,format,2015,5,4808
828406,format,2015,6,4912
828407,format,2015,7,5008
828408,format,2015,8,5113
828409,format,2015,9,5193
828410,format,2015,10,5314
828411,format,2015,11,5413
828412,format,2015,12,5518
828413,format,2016,1,5604
828414,format,2016,2,5706
828415,format,2016,3,5810
828416,format,2016,4,5906
828417,format,2016,5,5997
828418,format,2016,6,6100
828419,format,2016,7,6189
828420,format,2016,8,6292
828421,format,2016,9,6374
828422,format,2016,10,6482
828423,format,2016,11,6580
828424,format,2016,12,6666
828425,format,2017,1,6760
828426,format,2017,2,6839
828427,format,2017,3,6935
828428,format,2017,4,7018
828429,format,2017,5,7112
828430,format,2017,6,7199
828431,format,2017,7,7300
828432,format,2017,8,7384
828433,format,2017,9,7472
828434,format,2017,10,7557
828435,format,2017,11,7643
828436,format,2017,12,7695
828437,format,2018,1,7773
828438,format,2018,2,7831
828439,format,2018,3,7919
828440,format,2018,4,8006
828441,format,2018,5,8082
828442,format,2018,6,8162
828443,format,2018,7,8249
828444,format,2018,8,8317
828445,format,2018,9,8387
828446,format,2018,10,8464
828447,format,2018,11,8542
828448,format,2018,12,8604
828449,format,2019,1,8672
828450,format,2019,2,8740
828451,format,2019,3,8820
828452,format,2019,4,8900
828453,format,2019,5,8966
828454,format,2019,6,9023
828455,format,2019,7,9085
828456,format,2019,8,9143
828457,format,2019,9,9221
828458,format,2019,10,9309
828459,format,2019,11,9398
828460,format,2019,12,9471
828461,format,2020,1,9557
828462,format,2020,2,9632
828463,format,2020,3,9747
828464,format,2020,4,9866
828465,format,2020,5,9997
828466,format,2020,6,10138
828467,format,2020,7,10249
828468,format,2020,8,10340
828469,format,2020,9,10409
828470,format,2020,10,10515
828471,format,2020,11,10601
828472,format,2020,12,10711
828473,format,2021,1,10830
828474,format,2021,2,10931
829440,formatting,2009,1,29
829441,formatting,2009,2,69
829442,formatting,2009,3,109
829443,formatting,2009,4,156
829444,formatting,2009,5,191
829445,formatting,2009,6,237
829446,formatting,2009,7,275
829447,formatting,2009,8,322
829448,formatting,2009,9,379
829449,formatting,2009,10,426
829450,formatting,2009,11,474
829451,formatting,2009,12,515
829452,formatting,2010,1,557
829453,formatting,2010,2,607
829454,formatting,2010,3,673
829455,formatting,2010,4,744
829456,formatting,2010,5,801
829457,formatting,2010,6,867
829458,formatting,2010,7,948
829459,formatting,2010,8,1009
829460,formatting,2010,9,1068
829461,formatting,2010,10,1117
829462,formatting,2010,11,1193
829463,formatting,2010,12,1242
829464,formatting,2011,1,1315
829465,formatting,2011,2,1393
829466,formatting,2011,3,1475
829467,formatting,2011,4,1542
829468,formatting,2011,5,1610
829469,formatting,2011,6,1694
829470,formatting,2011,7,1767
829471,formatting,2011,8,1845
829472,formatting,2011,9,1913
829473,formatting,2011,10,1983
829474,formatting,2011,11,2052
829475,formatting,2011,12,2119
829476,formatting,2012,1,2181
829477,formatting,2012,2,2262
829478,formatting,2012,3,2372
829479,formatting,2012,4,2458
829480,formatting,2012,5,2565
829481,formatting,2012,6,2657
829482,formatting,2012,7,2743
829483,formatting,2012,8,2836
829484,formatting,2012,9,2909
829485,formatting,2012,10,3034
829486,formatting,2012,11,3145
829487,formatting,2012,12,3221
829488,formatting,2013,1,3313
829489,formatting,2013,2,3400
829490,formatting,2013,3,3520
829491,formatting,2013,4,3646
829492,formatting,2013,5,3742
829493,formatting,2013,6,3837
829494,formatting,2013,7,3936
829495,formatting,2013,8,4034
829496,formatting,2013,9,4141
829497,formatting,2013,10,4263
829498,formatting,2013,11,4362
829499,formatting,2013,12,4477
829500,formatting,2014,1,4574
829501,formatting,2014,2,4690
829502,formatting,2014,3,4803
829503,formatting,2014,4,4910
829504,formatting,2014,5,4998
829505,formatting,2014,6,5090
829506,formatting,2014,7,5180
829507,formatting,2014,8,5272
829508,formatting,2014,9,5350
829509,formatting,2014,10,5450
829510,formatting,2014,11,5524
829511,formatting,2014,12,5600
829512,formatting,2015,1,5687
829513,formatting,2015,2,5771
829514,formatting,2015,3,5884
829515,formatting,2015,4,6002
829516,formatting,2015,5,6097
829517,formatting,2015,6,6197
829518,formatting,2015,7,6283
829519,formatting,2015,8,6376
829520,formatting,2015,9,6462
829521,formatting,2015,10,6555
829522,formatting,2015,11,6645
829523,formatting,2015,12,6709
829524,formatting,2016,1,6787
829525,formatting,2016,2,6883
829526,formatting,2016,3,6965
829527,formatting,2016,4,7065
829528,formatting,2016,5,7140
829529,formatting,2016,6,7236
829530,formatting,2016,7,7310
829531,formatting,2016,8,7383
829532,formatting,2016,9,7462
829533,formatting,2016,10,7546
829534,formatting,2016,11,7612
829535,formatting,2016,12,7688
829536,formatting,2017,1,7760
829537,formatting,2017,2,7849
829538,formatting,2017,3,7939
829539,formatting,2017,4,8029
829540,formatting,2017,5,8104
829541,formatting,2017,6,8191
829542,formatting,2017,7,8287
829543,formatting,2017,8,8372
829544,formatting,2017,9,8448
829545,formatting,2017,10,8542
829546,formatting,2017,11,8609
829547,formatting,2017,12,8691
829548,formatting,2018,1,8761
829549,formatting,2018,2,8858
829550,formatting,2018,3,8929
829551,formatting,2018,4,9015
829552,formatting,2018,5,9094
829553,formatting,2018,6,9172
829554,formatting,2018,7,9250
829555,formatting,2018,8,9321
829556,formatting,2018,9,9396
829557,formatting,2018,10,9474
829558,formatting,2018,11,9547
829559,formatting,2018,12,9606
829560,formatting,2019,1,9666
829561,formatting,2019,2,9713
829562,formatting,2019,3,9787
829563,formatting,2019,4,9846
829564,formatting,2019,5,9912
829565,formatting,2019,6,9970
829566,formatting,2019,7,10050
829567,formatting,2019,8,10103
829568,formatting,2019,9,10174
829569,formatting,2019,10,10261
829570,formatting,2019,11,10338
829571,formatting,2019,12,10427
829572,formatting,2020,1,10514
829573,formatting,2020,2,10595
829574,formatting,2020,3,10691
829575,formatting,2020,4,10836
829576,formatting,2020,5,10939
829577,formatting,2020,6,11051
829578,formatting,2020,7,11164
829579,formatting,2020,8,11260
829580,formatting,2020,9,11353
829581,formatting,2020,10,11440
829582,formatting,2020,11,11546
829583,formatting,2020,12,11637
829584,formatting,2021,1,11755
829585,formatting,2021,2,11838
830501,forms,2009,1,72
830502,forms,2009,2,144
830503,forms,2009,3,251
830504,forms,2009,4,349
830505,forms,2009,5,466
830506,forms,2009,6,595
830507,forms,2009,7,760
830508,forms,2009,8,922
830509,forms,2009,9,1121
830510,forms,2009,10,1305
830511,forms,2009,11,1526
830512,forms,2009,12,1766
830513,forms,2010,1,2043
830514,forms,2010,2,2315
830515,forms,2010,3,2639
830516,forms,2010,4,2951
830517,forms,2010,5,3256
830518,forms,2010,6,3557
830519,forms,2010,7,3924
830520,forms,2010,8,4262
830521,forms,2010,9,4599
830522,forms,2010,10,4952
830523,forms,2010,11,5340
830524,forms,2010,12,5743
830525,forms,2011,1,6230
830526,forms,2011,2,6725
830527,forms,2011,3,7326
830528,forms,2011,4,7961
830529,forms,2011,5,8596
830530,forms,2011,6,9297
830531,forms,2011,7,9952
830532,forms,2011,8,10646
830533,forms,2011,9,11333
830534,forms,2011,10,11943
830535,forms,2011,11,12620
830536,forms,2011,12,13306
830537,forms,2012,1,14059
830538,forms,2012,2,14807
830539,forms,2012,3,15680
830540,forms,2012,4,16528
830541,forms,2012,5,17429
830542,forms,2012,6,18267
830543,forms,2012,7,19190
830544,forms,2012,8,20130
830545,forms,2012,9,20966
830546,forms,2012,10,21889
830547,forms,2012,11,22804
830548,forms,2012,12,23643
830549,forms,2013,1,24616
830550,forms,2013,2,25529
830551,forms,2013,3,26686
830552,forms,2013,4,27862
830553,forms,2013,5,28976
830554,forms,2013,6,30006
830555,forms,2013,7,31262
830556,forms,2013,8,32457
830557,forms,2013,9,33601
830558,forms,2013,10,34845
830559,forms,2013,11,36077
830560,forms,2013,12,37189
830561,forms,2014,1,38618
830562,forms,2014,2,39926
830563,forms,2014,3,41435
830564,forms,2014,4,42846
830565,forms,2014,5,44104
830566,forms,2014,6,45152
830567,forms,2014,7,46266
830568,forms,2014,8,47332
830569,forms,2014,9,48419
830570,forms,2014,10,49510
830571,forms,2014,11,50585
830572,forms,2014,12,51561
830573,forms,2015,1,52624
830574,forms,2015,2,53647
830575,forms,2015,3,54829
830576,forms,2015,4,55938
830577,forms,2015,5,57035
830578,forms,2015,6,58125
830579,forms,2015,7,59316
830580,forms,2015,8,60478
830581,forms,2015,9,61410
830582,forms,2015,10,62477
830583,forms,2015,11,63477
830584,forms,2015,12,64446
830585,forms,2016,1,65401
830586,forms,2016,2,66424
830587,forms,2016,3,67528
830588,forms,2016,4,68596
830589,forms,2016,5,69641
830590,forms,2016,6,70623
830591,forms,2016,7,71552
830592,forms,2016,8,72493
830593,forms,2016,9,73393
830594,forms,2016,10,74242
830595,forms,2016,11,75118
830596,forms,2016,12,75886
830597,forms,2017,1,76778
830598,forms,2017,2,77656
830599,forms,2017,3,78623
830600,forms,2017,4,79472
830601,forms,2017,5,80301
830602,forms,2017,6,81100
830603,forms,2017,7,81912
830604,forms,2017,8,82743
830605,forms,2017,9,83418
830606,forms,2017,10,84125
830607,forms,2017,11,84825
830608,forms,2017,12,85482
830609,forms,2018,1,86158
830610,forms,2018,2,86738
830611,forms,2018,3,87324
830612,forms,2018,4,87899
830613,forms,2018,5,88516
830614,forms,2018,6,89016
830615,forms,2018,7,89546
830616,forms,2018,8,90099
830617,forms,2018,9,90558
830618,forms,2018,10,91027
830619,forms,2018,11,91532
830620,forms,2018,12,91957
830621,forms,2019,1,92444
830622,forms,2019,2,92886
830623,forms,2019,3,93363
830624,forms,2019,4,93792
830625,forms,2019,5,94219
830626,forms,2019,6,94587
830627,forms,2019,7,95005
830628,forms,2019,8,95342
830629,forms,2019,9,95752
830630,forms,2019,10,96221
830631,forms,2019,11,96676
830632,forms,2019,12,97053
830633,forms,2020,1,97518
830634,forms,2020,2,97989
830635,forms,2020,3,98596
830636,forms,2020,4,99385
830637,forms,2020,5,100158
830638,forms,2020,6,100821
830639,forms,2020,7,101480
830640,forms,2020,8,102043
830641,forms,2020,9,102612
830642,forms,2020,10,103177
830643,forms,2020,11,103725
830644,forms,2020,12,104275
830645,forms,2021,1,104823
830646,forms,2021,2,105372
832162,fortran,2009,1,3
832163,fortran,2009,2,8
832164,fortran,2009,3,16
832165,fortran,2009,4,24
832166,fortran,2009,5,38
832167,fortran,2009,6,56
832168,fortran,2009,7,70
832169,fortran,2009,8,83
832170,fortran,2009,9,89
832171,fortran,2009,10,104
832172,fortran,2009,11,113
832173,fortran,2009,12,126
832174,fortran,2010,1,137
832175,fortran,2010,2,150
832176,fortran,2010,3,169
832177,fortran,2010,4,182
832178,fortran,2010,5,201
832179,fortran,2010,6,216
832180,fortran,2010,7,239
832181,fortran,2010,8,262
832182,fortran,2010,9,282
832183,fortran,2010,10,305
832184,fortran,2010,11,325
832185,fortran,2010,12,352
832186,fortran,2011,1,384
832187,fortran,2011,2,414
832188,fortran,2011,3,448
832189,fortran,2011,4,503
832190,fortran,2011,5,535
832191,fortran,2011,6,569
832192,fortran,2011,7,590
832193,fortran,2011,8,629
832194,fortran,2011,9,670
832195,fortran,2011,10,712
832196,fortran,2011,11,747
832197,fortran,2011,12,804
832198,fortran,2012,1,867
832199,fortran,2012,2,922
832200,fortran,2012,3,985
832201,fortran,2012,4,1054
832202,fortran,2012,5,1116
832203,fortran,2012,6,1170
832204,fortran,2012,7,1238
832205,fortran,2012,8,1304
832206,fortran,2012,9,1352
832207,fortran,2012,10,1422
832208,fortran,2012,11,1498
832209,fortran,2012,12,1568
832210,fortran,2013,1,1654
832211,fortran,2013,2,1732
832212,fortran,2013,3,1827
832213,fortran,2013,4,1921
832214,fortran,2013,5,2004
832215,fortran,2013,6,2091
832216,fortran,2013,7,2174
832217,fortran,2013,8,2255
832218,fortran,2013,9,2346
832219,fortran,2013,10,2503
832220,fortran,2013,11,2622
832221,fortran,2013,12,2715
832222,fortran,2014,1,2827
832223,fortran,2014,2,2924
832224,fortran,2014,3,3063
832225,fortran,2014,4,3169
832226,fortran,2014,5,3279
832227,fortran,2014,6,3425
832228,fortran,2014,7,3542
832229,fortran,2014,8,3621
832230,fortran,2014,9,3708
832231,fortran,2014,10,3818
832232,fortran,2014,11,3949
832233,fortran,2014,12,4063
832234,fortran,2015,1,4150
832235,fortran,2015,2,4268
832236,fortran,2015,3,4406
832237,fortran,2015,4,4535
832238,fortran,2015,5,4656
832239,fortran,2015,6,4805
832240,fortran,2015,7,4956
832241,fortran,2015,8,5103
832242,fortran,2015,9,5224
832243,fortran,2015,10,5329
832244,fortran,2015,11,5439
832245,fortran,2015,12,5516
832246,fortran,2016,1,5625
832247,fortran,2016,2,5736
832248,fortran,2016,3,5872
832249,fortran,2016,4,5957
832250,fortran,2016,5,6051
832251,fortran,2016,6,6184
832252,fortran,2016,7,6316
832253,fortran,2016,8,6433
832254,fortran,2016,9,6525
832255,fortran,2016,10,6640
832256,fortran,2016,11,6752
832257,fortran,2016,12,6851
832258,fortran,2017,1,6944
832259,fortran,2017,2,7029
832260,fortran,2017,3,7156
832261,fortran,2017,4,7271
832262,fortran,2017,5,7377
832263,fortran,2017,6,7514
832264,fortran,2017,7,7632
832265,fortran,2017,8,7743
832266,fortran,2017,9,7835
832267,fortran,2017,10,7916
832268,fortran,2017,11,8015
832269,fortran,2017,12,8108
832270,fortran,2018,1,8193
832271,fortran,2018,2,8283
832272,fortran,2018,3,8389
832273,fortran,2018,4,8473
832274,fortran,2018,5,8571
832275,fortran,2018,6,8683
832276,fortran,2018,7,8774
832277,fortran,2018,8,8855
832278,fortran,2018,9,8924
832279,fortran,2018,10,8994
832280,fortran,2018,11,9061
832281,fortran,2018,12,9134
832282,fortran,2019,1,9225
832283,fortran,2019,2,9319
832284,fortran,2019,3,9417
832285,fortran,2019,4,9507
832286,fortran,2019,5,9588
832287,fortran,2019,6,9671
832288,fortran,2019,7,9757
832289,fortran,2019,8,9835
832290,fortran,2019,9,9918
832291,fortran,2019,10,10000
832292,fortran,2019,11,10088
832293,fortran,2019,12,10140
832294,fortran,2020,1,10209
832295,fortran,2020,2,10279
832296,fortran,2020,3,10350
832297,fortran,2020,4,10435
832298,fortran,2020,5,10540
832299,fortran,2020,6,10652
832300,fortran,2020,7,10737
832301,fortran,2020,8,10810
832302,fortran,2020,9,10882
832303,fortran,2020,10,10943
832304,fortran,2020,11,11043
832305,fortran,2020,12,11129
832306,fortran,2021,1,11231
832307,fortran,2021,2,11310
836693,fragment,2009,3,2
836694,fragment,2009,4,4
836695,fragment,2009,5,5
836696,fragment,2009,6,6
836697,fragment,2010,1,7
836698,fragment,2010,3,8
836699,fragment,2010,4,10
836700,fragment,2010,5,12
836701,fragment,2010,6,13
836702,fragment,2010,7,14
836703,fragment,2010,8,15
836704,fragment,2010,9,16
836705,fragment,2010,10,18
836706,fragment,2010,11,21
836707,fragment,2010,12,24
836708,fragment,2011,1,26
836709,fragment,2011,3,29
836710,fragment,2011,5,33
836711,fragment,2011,6,46
836712,fragment,2011,7,63
836713,fragment,2011,8,79
836714,fragment,2011,9,99
836715,fragment,2011,10,126
836716,fragment,2011,11,154
836717,fragment,2011,12,176
836718,fragment,2012,1,197
836719,fragment,2012,2,226
836720,fragment,2012,3,269
836721,fragment,2012,4,319
836722,fragment,2012,5,353
836723,fragment,2012,6,383
836724,fragment,2012,7,433
836725,fragment,2012,8,480
836726,fragment,2012,9,525
836727,fragment,2012,10,576
836728,fragment,2012,11,638
836729,fragment,2012,12,714
836730,fragment,2013,1,781
836731,fragment,2013,2,868
836732,fragment,2013,3,960
836733,fragment,2013,4,1039
836734,fragment,2013,5,1135
836735,fragment,2013,6,1212
836736,fragment,2013,7,1330
836737,fragment,2013,8,1436
836738,fragment,2013,9,1477
836739,fragment,2013,10,1567
836740,fragment,2013,11,1653
836741,fragment,2013,12,1739
836742,fragment,2014,1,1845
836743,fragment,2014,2,1963
836744,fragment,2014,3,2086
836745,fragment,2014,4,2205
836746,fragment,2014,5,2317
836747,fragment,2014,6,2415
836748,fragment,2014,7,2527
836749,fragment,2014,8,2630
836750,fragment,2014,9,2723
836751,fragment,2014,10,2833
836752,fragment,2014,11,2942
836753,fragment,2014,12,3049
836754,fragment,2015,1,3151
836755,fragment,2015,2,3233
836756,fragment,2015,3,3337
836757,fragment,2015,4,3448
836758,fragment,2015,5,3515
836759,fragment,2015,6,3592
836760,fragment,2015,7,3688
836761,fragment,2015,8,3780
836762,fragment,2015,9,3872
836763,fragment,2015,10,3948
836764,fragment,2015,11,4038
836765,fragment,2015,12,4105
836766,fragment,2016,1,4178
836767,fragment,2016,2,4257
836768,fragment,2016,3,4345
836769,fragment,2016,4,4448
836770,fragment,2016,5,4541
836771,fragment,2016,6,4615
836772,fragment,2016,7,4697
836773,fragment,2016,8,4772
836774,fragment,2016,9,4862
836775,fragment,2016,10,4930
836776,fragment,2016,11,4998
836777,fragment,2016,12,5060
836778,fragment,2017,1,5134
836779,fragment,2017,2,5215
836780,fragment,2017,3,5298
836781,fragment,2017,4,5361
836782,fragment,2017,5,5415
836783,fragment,2017,6,5476
836784,fragment,2017,7,5547
836785,fragment,2017,8,5617
836786,fragment,2017,9,5687
836787,fragment,2017,10,5751
836788,fragment,2017,11,5808
836789,fragment,2017,12,5871
836790,fragment,2018,1,5924
836791,fragment,2018,2,5979
836792,fragment,2018,3,6042
836793,fragment,2018,4,6094
836794,fragment,2018,5,6159
836795,fragment,2018,6,6198
836796,fragment,2018,7,6269
836797,fragment,2018,8,6322
836798,fragment,2018,9,6373
836799,fragment,2018,10,6422
836800,fragment,2018,11,6463
836801,fragment,2018,12,6498
836802,fragment,2019,1,6540
836803,fragment,2019,2,6575
836804,fragment,2019,3,6620
836805,fragment,2019,4,6656
836806,fragment,2019,5,6684
836807,fragment,2019,6,6737
836808,fragment,2019,7,6786
836809,fragment,2019,8,6817
836810,fragment,2019,9,6849
836811,fragment,2019,10,6893
836812,fragment,2019,11,6934
836813,fragment,2019,12,6978
836814,fragment,2020,1,7022
836815,fragment,2020,2,7081
836816,fragment,2020,3,7154
836817,fragment,2020,4,7226
836818,fragment,2020,5,7288
836819,fragment,2020,6,7342
836820,fragment,2020,7,7399
836821,fragment,2020,8,7448
836822,fragment,2020,9,7496
